C_p_avg,C_n_avg,δ_SEI_nm,c_f_Ah,P_kW,ΔC_p_avg,ΔC_n_avg,Δδ_SEI_pm,Δc_f_μAh
3726.0,15034.800000000001,13.700000000000001,46.5,-45.8,-15.029995637256345,42.796848145615385,4.698717436388402e-7,3.3235789633993166e-6
6727.5,23289.2,3.2,13.2,-21.3,-14.903598413595535,42.436941002749066,6.665219932636786e-8,4.7145598888296903e-7
5175.0,12971.2,35.900000000000006,38.1,-12.0,-14.353724171743956,40.87121304143548,3.675075307730504e-7,2.59951851692316e-6
5899.499999999999,9433.6,18.4,34.8,38.8,-14.94247593032937,42.54764197832258,1.6418406839025816e-6,1.161335456355095e-5
4864.5,9728.4,3.1,18.1,12.4,-16.077573557750256,45.779752084245274,2.699450109419176e-6,1.9094222450855913e-5
4864.5,19456.8,15.200000000000001,2.3,-0.1,-15.192793853301174,43.26040453634433,1.2911933153962342e-7,9.133094293985147e-7
4761.0,21520.399999999998,23.7,16.7,43.5,-14.566804580573004,41.47794441512994,5.3036725784079575e-8,3.751486410705164e-7
5485.5,9138.8,5.7,37.9,-24.9,-15.821546415787312,45.05073292947342,2.813432660382887e-6,1.9900463757566114e-5
7348.5,10612.8,37.7,26.7,-17.3,-13.213890279759237,37.6256167575932,7.028940349419963e-7,4.97183297284569e-6
4761.0,15624.400000000001,16.9,15.4,-4.4,-15.248499031080417,43.4190210850237,3.5055091660933005e-7,2.4795780291454196e-6
2587.5,5896.0,32.4,4.1,42.5,-12.626106041406095,35.95194276604647,2.7090976986806286e-6,1.9162463465879634e-5
7555.5,14445.199999999999,23.599999999999998,22.9,13.0,-13.664970826745826,38.91003666938734,4.1207348701664876e-7,2.9147502299602544e-6
2794.5,18867.2,42.699999999999996,28.7,19.0,-12.794678823392625,36.43194182433982,6.947766470388038e-8,4.914415645589808e-7
4347.0,11792.0,37.300000000000004,18.1,18.4,-14.136039130454554,40.25137030292167,4.824452064979717e-7,3.4125157790760056e-6
7244.999999999999,10612.8,28.3,33.6,-6.4,-13.68938395250748,38.979551316049346,9.30425385367097e-7,6.58124749930838e-6
6624.0,10023.2,13.5,36.9,-34.2,-14.915701799823946,42.4714045378643,1.7177407433831464e-6,1.2150224133652737e-5
5071.5,19751.600000000002,8.9,9.6,0.0,-15.581175701362428,44.36629434332423,1.4976302690894465e-7,1.0593300245612589e-6
4761.0,20046.4,42.9,24.4,-27.6,-13.930677432005176,39.66661741041546,4.300926286220177e-8,3.0422063725968065e-7
2070.0,19751.600000000002,8.8,4.5,-41.9,-13.237045587998146,37.691549857928344,1.6174728108510456e-7,1.1440991463719346e-6
2277.0,11202.4,19.2,16.1,-10.4,-13.147031169671468,37.43524017660836,1.1403379539245384e-6,8.066037777625002e-6
2484.0,22110.0,11.3,40.8,-10.1,-13.45706317871282,38.31803436574147,7.373956420113671e-8,5.215875771783113e-7
7141.499999999999,17393.2,39.9,15.2,-14.0,-13.34612984574631,38.00215955647559,1.084205565064891e-7,7.668992351282719e-7
7969.5,20930.8,30.799999999999997,45.5,10.4,-12.588084404700478,35.843678848231995,5.758837868311745e-8,4.0734418810806186e-7
3829.5,5896.0,29.8,31.2,3.3,-13.842489122315813,39.41550744410667,2.663565373675907e-6,1.8840396264373957e-5
3415.5,17688.0,4.300000000000001,16.5,-9.8,-15.369636345022519,43.763951007461195,3.2469459139036975e-7,2.2966865492214836e-6
6520.5,9728.4,19.0,39.0,-8.8,-14.648186609272217,41.709673978322144,1.5184305185441442e-6,1.0740428206501907e-5
4036.5,9433.6,47.199999999999996,21.6,47.0,-13.59259980078955,38.7039652983348,6.476762327969142e-7,4.581256761147375e-6
3933.0,16214.000000000002,48.0,22.7,34.4,-13.589866249933369,38.69618170586243,1.100898297222005e-7,7.787066302717617e-7
3622.4999999999995,20636.0,44.00000000000001,41.7,-3.1,-13.39382343753554,38.13796368140449,3.718010609110779e-8,2.6298882649206847e-7
6831.0,16803.6,21.6,45.2,-28.4,-14.398695558082492,40.99926587914761,2.2323368746936968e-7,1.5790155454964568e-6
2070.0,19456.8,29.700000000000003,20.3,-23.3,-12.263526260153123,34.91952251699505,9.406746078303957e-8,6.653744091477162e-7
7348.5,6485.6,47.199999999999996,33.4,27.7,-12.692606714364619,36.14129872267328,1.4549167956037645e-6,1.0291171837482894e-5
4347.0,9138.8,47.1,5.8,21.8,-13.711911156725668,39.04369593468721,6.873166513028852e-7,4.861648299541427e-6
5278.5,16508.800000000003,32.6,29.0,-28.8,-14.474537937240216,41.2152216825991,1.6015833267732644e-7,1.132859918702868e-6
4036.5,12676.4,16.7,41.8,-13.2,-15.010564735103554,42.74152002784604,7.7743868535353e-7,5.499115226558232e-6
8280.0,11202.4,8.3,21.0,7.7,-13.438386944864304,38.26485511251079,1.6328633284732282e-6,1.1549854363643438e-5
2794.5,14445.199999999999,31.500000000000004,33.1,1.9,-13.304720728481804,37.884250027676636,3.225874773286529e-7,2.281782141659603e-6
7244.999999999999,6780.400000000001,17.7,21.5,-20.0,-13.893024378943569,39.5594030084176,3.3351816307283314e-6,2.359098979044934e-5
6003.0,12971.2,33.5,44.2,-4.7,-14.310645551288811,40.74854972053612,4.0306123320340393e-7,2.8510031807026198e-6
7348.5,7664.8,6.3,41.6,-31.6,-14.533651293193175,41.38354277725132,4.016237956537325e-6,2.8408356461233106e-5
5589.0,7664.8,46.2,13.4,-2.5,-13.778548402568758,39.233440772927075,9.984077974127535e-7,7.062112581354595e-6
7762.5,23584.0,37.6,49.1,-4.8,-12.385564885396114,35.26701885953658,2.1345281174287988e-8,1.5098317453461527e-7
7866.0,13855.599999999999,7.800000000000001,0.9,36.8,-14.189823879061603,40.404518565519396,8.249601650986206e-7,5.835252465131551e-6
7555.5,8254.400000000001,42.8,49.4,36.4,-12.719192627837563,36.21700022848023,1.108854720667501e-6,7.84334506803038e-6
7969.5,20636.0,46.6,31.7,-3.8,-12.091036903140754,34.428371288674406,4.018336864784696e-8,2.8423202825994355e-7
3933.0,17393.2,6.3,9.9,1.1,-15.596068025802124,44.408699182480234,3.239861176827027e-7,2.2916752491320413e-6
5175.0,14740.0,32.900000000000006,3.7,-41.3,-14.485583123823323,41.24667206916523,2.550635431303986e-7,1.8041600452779662e-6
5175.0,21225.6,28.000000000000004,32.2,8.8,-14.443958526629297,41.12814897653798,4.97732950869856e-8,3.520651725278541e-7
3208.5,13266.0,9.2,27.9,24.6,-14.91641556306021,42.4734369281381,8.93691698690158e-7,6.321416364662802e-6
4657.5,9138.8,19.3,25.0,-39.9,-14.928830603232512,42.50878787578877,1.7046295257707163e-6,1.2057483577040937e-5
5692.500000000001,7959.6,18.6,3.7,-41.5,-14.873116422190908,42.350145690967196,2.3261715610882226e-6,1.6453883363612188e-5
6313.5,23289.2,35.0,25.2,-6.9,-13.71982984123861,39.066243828010606,2.2229464146353042e-8,1.5723733211173072e-7
5692.500000000001,23584.0,41.7,30.2,16.3,-13.703358951221828,39.01934413518396,1.608365823220566e-8,1.1376574326663612e-7
7244.999999999999,12971.2,31.400000000000002,14.0,27.6,-13.618694004934351,38.77826669664349,4.627285698007987e-7,3.2730526173880372e-6
3208.5,20341.199999999997,28.000000000000004,29.0,-22.3,-13.668229470409367,38.91931542644437,6.865239557780661e-8,4.856041266970652e-7
7659.0,6190.8,17.200000000000003,20.2,40.6,-13.388490739864887,38.12277920245732,3.986785976784419e-6,2.8200031569041975e-5
3622.4999999999995,10907.6,30.099999999999998,9.1,-42.0,-14.037565937780938,39.97097486070323,7.883157015757622e-7,5.576052439298037e-6
4864.5,7664.8,16.0,3.8,-30.8,-15.019938812249354,42.768212048628584,2.733543239965959e-6,1.933537594224102e-5
8176.5,17393.2,16.9,48.2,46.1,-13.115923543260175,37.34666341345887,2.4100752109646484e-7,1.7047365328546115e-6
5382.0,23289.2,32.4,44.3,30.6,-14.072261855319576,40.06976902870865,2.358017043386487e-8,1.6679138396456148e-7
3622.4999999999995,12971.2,26.500000000000004,26.7,39.3,-14.25239117216187,40.582674501579454,5.233779688668601e-7,3.702048550017917e-6
5589.0,18277.6,7.1,16.7,21.2,-15.792037609290777,44.96670869281293,2.4368198037054886e-7,1.7236539857599007e-6
2484.0,19162.0,32.2,20.2,-16.9,-12.783512694965973,36.40014706444378,9.023680344459277e-8,6.382787339588739e-7
6520.5,6190.8,46.800000000000004,23.7,17.0,-13.324230241118586,37.93980198323044,1.4552291128997938e-6,1.0293380974782682e-5
2484.0,16803.6,49.6,49.6,-3.1,-12.269203028971273,34.93568671417936,1.059376620347739e-7,7.493367918738081e-7
4864.5,14445.199999999999,37.2,39.7,-42.9,-14.289483808926587,40.68829315784517,2.3991751704157115e-7,1.6970265256113388e-6
2277.0,6780.400000000001,14.1,28.0,24.7,-13.042737673430246,37.138271832176635,3.932607191348806e-6,2.7816804711981305e-5
2277.0,8549.199999999999,27.8,2.0,-45.3,-12.608462821151699,35.901704945865,1.7008619201821826e-6,1.2030833890512734e-5
2691.0,23584.0,48.2,19.0,-18.1,-12.222082017025377,34.8015129697893,1.5579314208776887e-8,1.1019832894713953e-7
4243.5,18867.2,28.4,26.2,19.0,-14.39588896481223,40.991274303572965,9.750856902327907e-8,6.897146575513971e-7
5589.0,22404.8,40.5,43.3,12.3,-13.862167376128767,39.47153987819774,2.3551526018210093e-8,1.665887712759333e-7
3105.0,13266.0,27.8,40.0,-28.2,-13.777676978746202,39.23095945531679,4.801176210112365e-7,3.3960518944863144e-6
5382.0,16803.6,30.700000000000003,17.7,-19.6,-14.543494868602442,41.411571661093596,1.5754792678473447e-7,1.1143955393738125e-6
4243.5,18277.6,7.8999999999999995,0.5,38.0,-15.577991573386214,44.3572277644231,2.3736658361908509e-7,1.6789828173552335e-6
5899.499999999999,21815.2,20.1,24.9,-23.9,-14.627638530928037,41.65116478046171,5.537804475694013e-8,3.917096677552541e-7
6831.0,17098.399999999998,39.6,49.5,3.0,-13.609625658277226,38.75244522175625,1.1547411378627865e-7,8.167916896323245e-7
6106.5,19751.600000000002,36.0,41.0,-37.9,-14.043690182511263,39.988413213863666,5.924275033709303e-8,4.190461789198858e-7
2380.5,10318.0,22.099999999999998,19.3,23.4,-13.113367608915478,37.33938557142687,1.290542789483888e-6,9.128492880372409e-6
6417.0,23289.2,9.700000000000001,49.1,9.9,-14.724421655751938,41.926747874178574,5.2311539837661746e-8,3.700191290521906e-7
7659.0,17393.2,35.2,18.8,23.4,-12.997176460159569,37.00853950407004,1.3178833746274735e-7,9.321883087083995e-7
7141.499999999999,8549.199999999999,7.1,43.2,4.9,-14.791378259924194,42.117402062661235,3.142568892769838e-6,2.2228567698403628e-5
5071.5,14150.4,8.1,4.8,17.5,-15.885793691587741,45.233672497297654,7.194515337808565e-7,5.088950368331473e-6
7969.5,23584.0,14.700000000000001,22.5,-7.6,-12.923739556712608,36.79943312231769,4.306821963654763e-8,3.0463766062322296e-7
7348.5,12676.4,16.400000000000002,7.3,11.6,-14.251212050725975,40.57931703680714,8.167005552731248e-7,5.776829148910593e-6
4140.0,12381.6,8.200000000000001,19.1,-21.7,-15.613001690303193,44.45691659290605,1.1429573174028427e-6,8.084565517315345e-6
5485.5,6485.6,0.9,46.7,-11.2,-15.832705658155238,45.08250808181875,6.3782188464163465e-6,4.511553262968786e-5
3105.0,13560.800000000001,10.9,49.6,15.1,-14.706099029669632,41.87457549402463,7.814713532476074e-7,5.527639798126072e-6
4036.5,17393.2,30.3,32.4,-2.8,-14.28030514726144,40.66215756879463,1.3896152797695324e-7,9.829269739212517e-7
5485.5,14740.0,39.0,43.3,-25.7,-14.219240081048566,40.48827911741059,2.0928991190198835e-7,1.48038599440404e-6
2794.5,22404.8,5.500000000000001,0.9,15.3,-14.134243974594227,40.24625872374738,8.118568838979083e-8,5.742568045734613e-7
3622.4999999999995,16508.800000000003,31.900000000000002,17.9,11.1,-13.995257692490513,39.85050512853094,1.7161207548465165e-7,1.2138765347517624e-6
7555.5,9433.6,37.300000000000004,26.1,-33.2,-12.964613162870782,36.915817821186714,9.75491119969435e-7,6.90001433200729e-6
6106.5,10318.0,0.9,32.8,-40.4,-16.137184090500675,45.94948885462326,2.556526394637062e-6,1.808326944452695e-5
2898.0000000000005,21815.2,6.0,18.6,44.3,-14.317227809787939,40.76729223545234,9.467539818396737e-8,6.69674578255864e-7
3105.0,17688.0,25.3,11.2,8.9,-13.836365794687623,39.398071702339955,1.5879547575023205e-7,1.1232199208218815e-6
4554.0,22699.600000000002,22.6,40.6,-5.3,-14.442971845546143,41.125339472023605,3.9163565071498246e-8,2.770185753144581e-7
3519.0000000000005,14150.4,28.3,34.5,-11.0,-14.105152216157974,40.163422001886694,3.64661764316808e-7,2.579389344107898e-6
7659.0,5896.0,6.3,1.9,-33.0,-13.903642681038832,39.58963787163783,6.123984214591008e-6,4.331723578476896e-5
4968.0,9138.8,45.400000000000006,14.1,11.9,-13.898872829001858,39.57605605577141,7.129812320614456e-7,5.043183499025942e-6
3001.5,10907.6,42.0,30.6,9.0,-13.068308824371087,37.21108387352511,5.743167002917199e-7,4.062357290600625e-6
6106.5,17688.0,45.9,14.8,-10.3,-13.772346549529164,39.21578143562496,7.708980009075906e-8,5.452850513846617e-7
7348.5,22699.600000000002,9.1,44.7,-42.4,-14.114183209647006,40.189137116269755,6.524983478285486e-8,4.615365388225299e-7
2898.0000000000005,13266.0,22.700000000000003,48.9,-48.2,-13.813030596083722,39.33162637692834,5.73545862577275e-7,4.056904866515525e-6
8073.0,22994.4,15.000000000000002,10.5,-31.4,-12.853874874396496,36.60049838727255,5.118502161994468e-8,3.6205084344877217e-7
6210.0,14740.0,32.5,20.7,-18.9,-14.279702158903303,40.66044060214627,2.637888044467644e-7,1.865877089032623e-6
2173.5,5896.0,0.7000000000000001,2.2,39.5,-13.476395999408187,38.37308320351488,7.504176313318027e-6,5.3079851832404586e-5
7866.0,8254.400000000001,9.1,3.1,28.9,-13.79397955912738,39.27737989839484,3.220559950275356e-6,2.2780227681298543e-5
2898.0000000000005,8254.400000000001,41.900000000000006,1.3,46.5,-12.855779566080878,36.60592186196733,1.124165867313368e-6,7.951646547288598e-6
6417.0,12381.6,16.8,20.9,11.7,-14.945177476097044,42.5553344385774,8.379739838201553e-7,5.92730408288031e-6
3415.5,10023.2,20.900000000000002,35.0,-7.7,-14.277020925466898,40.652805979825075,1.3457029028655015e-6,9.518661037823403e-6
5071.5,11792.0,40.6,24.9,-11.8,-14.15153369066134,40.29548996578508,4.27326080160883e-7,3.022637538353989e-6
8176.5,19456.8,40.800000000000004,45.8,31.4,-12.03523152429215,34.26946942456593,6.809220011561483e-8,4.816416542165675e-7
4140.0,18572.4,28.700000000000003,15.4,21.2,-14.353333529195542,40.87010071444747,1.052170394148872e-7,7.442395579744952e-7
5278.5,14740.0,30.700000000000003,31.1,-10.4,-14.579589547742597,41.514348703699945,2.7453237590182226e-7,1.9418703969154937e-6
5485.5,17393.2,8.4,35.6,-28.6,-15.766284060349735,44.893377286069885,2.963865448756773e-7,2.0964531256013623e-6
7555.5,8549.199999999999,18.4,1.7,39.2,-13.705781549996237,39.02624231362429,2.1715613222903173e-6,1.536026719249416e-5
3001.5,7370.0,18.6,43.0,-0.9,-13.808361530138193,39.31833154230407,2.830773312660197e-6,2.0023120690869155e-5
7969.5,12086.8,27.900000000000002,23.1,-26.3,-12.921579727255306,36.79328316089755,6.928760594451676e-7,4.900972077148371e-6
5589.0,20341.199999999997,48.300000000000004,17.4,44.5,-13.747452898201633,39.14489852644688,3.335614021103839e-8,2.3594048249646907e-7
7244.999999999999,9138.8,28.000000000000004,45.6,-5.6,-13.628611823641346,38.80650698302412,1.3539484411009436e-6,9.576984820413495e-6
4864.5,11497.2,27.5,28.2,41.9,-14.668722609226505,41.768148783830824,7.110867804602583e-7,5.02978333275903e-6
6313.5,20636.0,4.1000000000000005,22.5,-28.0,-15.534301774197457,44.23282415534321,1.404297796601628e-7,9.933124684170468e-7
2794.5,20636.0,29.3,21.1,28.5,-13.179777135838792,37.5284819961864,6.27064102226693e-8,4.435459435640004e-7
3933.0,21520.399999999998,28.2,21.7,-14.5,-14.081560752193738,40.096246979016804,4.663226784502035e-8,3.2984750950344364e-7
2691.0,17688.0,3.2,29.6,-11.1,-14.695436787352161,41.84421551413414,3.428717536793163e-7,2.4252604313834086e-6
8280.0,14150.4,32.3,43.3,13.5,-12.306631811403163,35.042262521423474,3.7141848224706085e-7,2.627182142629258e-6
5692.500000000001,15329.6,46.4,41.2,5.3,-13.91583826461972,39.624363932192864,1.418672863222537e-7,1.0034804918544043e-6
4243.5,19162.0,3.5000000000000004,17.7,23.8,-15.837273542809761,45.09551480986617,2.1912731364245683e-7,1.5499696242386949e-6
7038.000000000001,6190.8,27.0,32.7,45.5,-13.612039597711963,38.75931874334495,2.8000346277988616e-6,1.980569445115421e-5
5175.0,17098.399999999998,48.300000000000004,7.4,-25.3,-13.884383792767428,39.53479955121957,8.22055182826336e-8,5.814704436653733e-7
2794.5,18572.4,1.8,13.7,1.5,-14.867052402724868,42.332878825000144,2.8122657406080283e-7,1.989220969660543e-6
6624.0,8844.0,44.00000000000001,6.3,-21.9,-13.501835944673447,38.44552164597392,8.436648101936634e-7,5.96755743089582e-6
2794.5,9728.4,16.500000000000004,41.5,-19.2,-13.888992076544024,39.54792131290222,1.7318143882067008e-6,1.2249772298672578e-5
8280.0,20341.199999999997,41.6,24.8,-41.4,-11.803768866191115,33.61039589794838,5.285066002237201e-8,3.738325281954774e-7
7141.499999999999,12971.2,8.4,27.6,9.5,-14.969767384069327,42.62535246007066,9.929566298509913e-7,7.023554429945167e-6
5589.0,14740.0,36.4,40.6,2.2,-14.305588080148292,40.73414892965018,2.2809393848250122e-7,1.6133939226659088e-6
5485.5,19456.8,17.6,47.6,35.8,-15.05748101422455,42.87511081001422,1.1845353578628163e-7,8.378662582063188e-7
2070.0,7370.0,3.3000000000000003,33.4,-0.5,-13.387818584751853,38.120865288369274,4.89705141253146e-6,3.463868018819316e-5
6417.0,17688.0,26.6,38.0,19.2,-14.385625976296414,40.962051170603885,1.4540020028137286e-7,1.0284701165189885e-6
2587.5,10907.6,41.1,46.0,-24.3,-12.64568785924367,36.007700605538325,6.207862063200166e-7,4.391053524766849e-6
5485.5,17982.8,45.1,23.1,-37.8,-13.94951479219794,39.72025545946951,7.14344427607253e-8,5.052825892084009e-7
3829.5,6485.6,15.399999999999999,22.4,-6.2,-14.538154990985536,41.39636673775054,3.7594482369879822e-6,2.6591986523126322e-5
6831.0,12676.4,25.5,23.8,34.2,-14.224387484777727,40.50293598499621,5.868464866929492e-7,4.150985166319453e-6
5485.5,12971.2,43.6,23.1,-28.7,-14.04409501086535,39.98956593391824,2.8725939800425505e-7,2.031893394678212e-6
2277.0,17982.8,24.7,31.9,34.2,-12.865150179695846,36.63260402060759,1.6013503543608675e-7,1.1326951285831435e-6
5278.5,20046.4,34.0,10.4,-16.2,-14.28214074955696,40.66738431632222,5.7145486851729774e-8,4.0421144817681617e-7
2794.5,8254.400000000001,32.7,14.5,11.1,-13.06275973155565,37.19528322471766,1.4939778052526245e-6,1.0567464999852487e-5
2380.5,7664.8,28.8,3.3,-44.7,-12.649099950274838,36.01741629309982,2.022395128634187e-6,1.4305158793239303e-5
5485.5,13560.800000000001,6.2,5.3,-36.7,-16.009574366140384,45.58612920188494,9.046486505517918e-7,6.398918992142135e-6
3726.0,12381.6,44.00000000000001,3.2,23.6,-13.604811536549564,38.73873735106798,3.4731033974788903e-7,2.456656214348567e-6
4761.0,12971.2,23.400000000000002,4.7,-34.8,-14.887790385757524,42.3919287630267,5.614814174511872e-7,3.9715685240582725e-6
3829.5,11497.2,8.7,17.4,-4.9,-15.375825273356384,43.78157354259409,1.411931141393155e-6,9.987118193065088e-6
7866.0,17688.0,22.6,35.1,38.4,-13.26647074197502,37.77533589998929,1.814785118875908e-7,1.2836655376370492e-6
3933.0,20636.0,11.6,40.0,-29.2,-14.981530262393463,42.65884642303653,1.0640700150601217e-7,7.526566058750082e-7
6417.0,20930.8,45.0,11.7,11.6,-13.533211258646562,38.534860630516164,3.2387975460835396e-8,2.290922903239415e-7
4140.0,13560.800000000001,30.099999999999998,7.2,-10.5,-14.381570967372298,40.950504819867845,3.8950477904050947e-7,2.7551132990826795e-6
3415.5,7664.8,8.1,49.5,-13.2,-14.807091889989438,42.16214551142799,3.7273451166513332e-6,2.6364909119867156e-5
4140.0,6780.400000000001,2.1,8.0,-9.6,-15.56713707050763,44.32632033618878,5.695443852109132e-6,4.0286009172412735e-5
3105.0,14445.199999999999,9.5,5.2,-18.7,-14.804472361082587,42.15468658837582,6.509511214037804e-7,4.6044212757805905e-6
4450.5,13560.800000000001,6.6000000000000005,37.6,-13.0,-15.881849694412265,45.22244224465723,8.927275920530143e-7,6.3145968770450334e-6
5589.0,6485.6,27.7,46.2,-14.0,-14.338446116381053,40.827709860779365,2.4142449784989956e-6,1.707685965725824e-5
5382.0,7664.8,11.000000000000002,11.6,40.0,-15.321590281786234,43.62714324503228,3.278932652712888e-6,2.319311968530734e-5
2070.0,7075.2,25.9,11.1,-40.2,-12.237505337816103,34.845429783460915,2.626651926346147e-6,1.8579293615251818e-5
7762.5,21520.399999999998,16.7,24.0,14.2,-13.402215547985962,38.16185962158398,7.314993642256703e-8,5.174169188920443e-7
3519.0000000000005,22699.600000000002,47.199999999999996,37.7,24.1,-13.095804376006845,37.28937550955307,1.876485122558077e-8,1.327308262924513e-7
6520.5,20636.0,12.9,1.7,15.3,-14.846720262209487,42.274984494809544,1.0179618231917443e-7,7.200425535067288e-7
6003.0,22699.600000000002,6.2,28.6,20.8,-15.224058248949952,43.34942768880597,7.049628811160096e-8,4.986466697294004e-7
3622.4999999999995,14445.199999999999,15.1,0.7,-28.0,-14.876582949277209,42.360016381358044,5.245481749110222e-7,3.7103258559931603e-6
2277.0,9138.8,3.5000000000000004,14.6,-46.2,-13.937341443468645,39.68559271110047,3.170992209456684e-6,2.242961647115777e-5
3933.0,21815.2,30.000000000000004,42.0,7.5,-13.984802202168366,39.82073386029575,4.036904121354226e-8,2.855453599122074e-7
2691.0,17098.399999999998,9.2,21.8,1.0,-14.30222263886065,40.72456607391584,3.2625418091715094e-7,2.3077181105207565e-6
2173.5,18572.4,12.3,31.6,-9.5,-13.299377578963917,37.869035787826,2.0065678269011189e-7,1.4193206355580417e-6
7038.000000000001,18277.6,13.3,22.5,-22.9,-14.633208062486105,41.66702362713764,1.991549078463147e-7,1.4086973118445398e-6
6934.5,17098.399999999998,38.5,3.8,41.9,-13.573541252248793,38.64969743110277,1.2045588866465796e-7,8.520296506511066e-7
6934.5,7664.8,19.9,18.8,-18.5,-14.155234534645045,40.30602785693175,2.4733292778500512e-6,1.7494785052962168e-5
2691.0,10907.6,32.800000000000004,23.9,47.5,-13.074302974999165,37.228151792924045,7.812181505030639e-7,5.525848800206676e-6
6003.0,8254.400000000001,1.6,1.8,-0.6,-15.909647086100723,45.30159334885879,4.100829924824864e-6,2.9006707160289202e-5
4864.5,20341.199999999997,22.8,39.0,-47.6,-14.725111237307935,41.92871140882051,7.673396302892263e-8,5.427680824689346e-7
6934.5,19162.0,0.0,44.0,-22.2,-15.600732070352647,44.42197971901803,2.530956650358232e-7,1.790240505901084e-6
3933.0,7075.2,42.400000000000006,36.4,26.9,-13.571894944798725,38.64500968723191,1.3415628031893371e-6,9.489376560992522e-6
7141.499999999999,14740.0,47.199999999999996,18.7,-44.3,-13.133122523038644,37.39563629034441,1.7854074315481185e-7,1.2628855982349018e-6
2691.0,21815.2,11.799999999999999,19.2,-23.7,-13.740548063175206,39.12523749771375,7.82663977675577e-8,5.536075677733002e-7
8280.0,22110.0,26.0,5.1,0.8,-12.193184608086193,34.71922964435561,4.88559085759389e-8,3.455761538739367e-7
6106.5,17982.8,6.6000000000000005,19.4,36.3,-15.693471861692021,44.6860497070024,2.708433422878623e-7,1.915776479414351e-6
4554.0,14445.199999999999,22.3,46.7,-28.8,-14.90978914673917,42.454568676955155,3.9773384552229896e-7,2.8133205707851298e-6
2587.5,11497.2,28.900000000000002,28.8,-42.6,-13.12945236520899,37.38518577584072,7.648621868112687e-7,5.41015693835691e-6
2691.0,8844.0,38.6,10.3,-37.3,-12.76911012607924,36.3591367695359,1.0992608093766375e-6,7.775483737412588e-6
5692.500000000001,12676.4,41.3,7.6,20.5,-14.088150265733843,40.11501015215126,3.3497730210681255e-7,2.369420016357057e-6
4554.0,10612.8,25.400000000000002,42.0,-34.1,-14.675755421712743,41.788174219324,9.590369242751652e-7,6.783627638384008e-6
5071.5,22404.8,36.8,34.0,26.5,-14.015061509441898,39.90689509477438,2.6440323553243154e-8,1.870223190406941e-7
2794.5,14445.199999999999,20.0,38.2,30.7,-13.844394918803783,39.420934064635965,4.6252742443800966e-7,3.271629840842306e-6
3312.0,21815.2,41.5,48.8,-43.9,-13.166946891792762,37.491948784909845,2.9371189325408108e-8,2.077534312150022e-7
5071.5,19751.600000000002,24.8,30.0,-16.8,-14.690605797098112,41.83045961151369,8.46223441639455e-8,5.985655590156193e-7
3415.5,6190.8,3.8000000000000003,28.0,-3.7,-14.868806393018836,42.33787318815225,6.1624544961966454e-6,4.358935050626799e-5
5899.499999999999,21815.2,22.000000000000004,21.2,35.4,-14.53947111476968,41.400114307008096,5.186718941933371e-8,3.6687607198879784e-7
6106.5,17982.8,28.2,4.4,-4.4,-14.445034362000905,41.13121234156599,1.2561140928193563e-7,8.884965804057206e-7
8176.5,9728.4,47.3,30.4,-43.3,-11.85198000581853,33.747673703677826,7.514439272338763e-7,5.315244558839296e-6
4243.5,23584.0,12.100000000000001,6.7,-46.1,-14.69626747631375,41.84658084211503,4.372162321377382e-8,3.092594290382823e-7
5071.5,21815.2,49.7,19.7,17.3,-13.663552832654288,38.90599903163192,2.0812506072210744e-8,1.4721465653910053e-7
5071.5,8254.400000000001,1.4000000000000001,40.2,14.8,-16.080131186273235,45.787034750337824,4.1269254835710345e-6,2.9191290828622292e-5
4450.5,22110.0,30.9,7.1,42.2,-14.14186048813659,40.26794620666404,3.5305048688258116e-8,2.4972584265946883e-7
3001.5,18867.2,42.6,15.2,-35.3,-13.012032370508477,37.05084065666749,6.794584273174415e-8,4.80606413581743e-7
2691.0,15329.6,32.4,19.4,-3.8,-13.14512301539748,37.429806842447285,2.5076437252919737e-7,1.7737504001702154e-6
7141.499999999999,23289.2,3.6,44.4,37.8,-14.53136262349984,41.377025952371696,6.608941095927055e-8,4.674751758141836e-7
5589.0,6780.400000000001,8.200000000000001,1.0,-23.7,-15.356284386388753,43.72593225085703,4.4911212590615185e-6,3.176738405909638e-5
3829.5,14150.4,0.4,2.1,-42.9,-16.113743389592553,45.88274311886262,9.824549478718466e-7,6.949272096992151e-6
5589.0,18572.4,37.300000000000004,6.0,46.4,-14.19214782188673,40.411135828126895,7.797152361538649e-8,5.515218123681834e-7
6313.5,7370.0,29.2,47.7,48.5,-14.11687693367678,40.19680730467873,1.8966379085890882e-6,1.341563083865191e-5
4450.5,6780.400000000001,22.6,6.5,27.5,-14.509204644359375,41.31393267600632,2.691465517669241e-6,1.9037744440567612e-5
3519.0000000000005,10907.6,37.6,41.5,46.3,-13.663708292961694,38.90644169385631,6.256536109192999e-7,4.425482501932511e-6
4657.5,6485.6,14.8,8.1,-10.1,-14.91238912732423,42.46197193752796,3.7806148819728956e-6,2.674170613693581e-5
2484.0,8549.199999999999,16.9,7.4,-33.4,-13.3898908372943,38.126765880734716,2.3258234618572326e-6,1.6451421127274385e-5
8073.0,9138.8,39.4,23.7,26.5,-12.224732200681183,34.809059180057524,1.0582029409336024e-6,7.485066044315096e-6
2898.0000000000005,7075.2,26.0,29.5,42.6,-13.342780215008512,37.9926217201626,2.4140247796504195e-6,1.7075302108265777e-5
